245;1099990;1350000;4;1;HP;Core i3;256GB SSD;Other;Intel Core i3;8GB;256GB SSD
246;1699990;2200000;NULL;NULL;HP;Core i5;512GB SSD;Envy;Intel Core i5;8GB;512GB SSD
247;1009990;1250000;NULL;NULL;Dell;Core i3;NULL;Vostro;Intel Core i3;8GB;512GB SSD
248;1509990;1850000;NULL;NULL;HP;Core i5;NULL;Other;Intel Core i5;8GB;512GB SSD
249;2109990;2500000;NULL;NULL;HP;Ultra 5;NULL;Envy;Intel Core Ultra 5;NULL;NULL
250;1919990;2500000;NULL;NULL;ASUS;Ultra 5;NULL;Zenbook;Intel Core Ultra 5;NULL;NULL
251;1979990;2099990;NULL;NULL;Dell;Core i5;16GB-512GB SSD;Inspiron;Intel Core i5;16GB;512GB SSD
252;2419990;2799990;NULL;NULL;LENOVO;NULL;NULL;LOQ;Intel Core i5;NULL;NULL
253;1109990;1599990;5;2;Infinix;Core i5;512GB SSD;Inbook;Intel Core i5;8GB;512GB SSD
254;1289990;1520000;NULL;NULL;HP;Core i3;NULL;Other;Intel Core i3;4GB;256GB SSD
255;1509990;1800000;5;1;HP;Core i5;NULL;Other;Intel Core i5;8GB;512GB SSD
256;1779990;2200000;NULL;NULL;HP;Core i7;8GB-512GB SSD;Other;Intel Core i7;8GB;512GB SSD
257;1159990;1260000;5;1;HP;Ryzen 5;NULL;Other;AMD Ryzen 5;8GB;512GB SSD
258;1295990;1500000;NULL;NULL;Dell;Core i5;NULL;Vostro;Intel Core i5;8GB;512GB SSD
259;2859990;3200000;NULL;NULL;HP;Core i7;NULL;Victus;Intel Core i7;16GB;512GB SSD
260;1519990;2100000;NULL;NULL;HP;Ryzen 7;NULL;Other;AMD Ryzen 7;8GB;512GB SSD
261;2319990;2920000;NULL;NULL;HP;NULL;8GB-512GB SSD;Victus;NULL;8GB;512GB SSD
262;4019990;4250000;NULL;NULL;HP;NULL;NULL;Other;NULL;NULL;NULL
263;4809990;4999990;NULL;NULL;Acer;Core i9;NULL;Predator;Intel Core i9;32GB;1TB SSD
264;2969990;3350000;NULL;NULL;HP;NULL;16GB-512GB SSD;Victus;NULL;8GB;512GB SSD
265;1764990;NULL;NULL;NULL;HP;Core i5;512GBSSD;Other;Intel Core i5;8GB;512GB SSD
266;859990;1119990;48;4;Infinix;Core i3;8GB-256GB SSD;Inbook;Intel Core i3;8GB;256GB SSD
267;1079990;1250000;NULL;NULL;HP;NULL;NULL;Other;NULL;4GB;256GB SSD
268;1019990;1399990;45;1;DELL;Core i3;NULL;Vostro;Intel Core i3;NULL;NULL
269;1069990;1200000;NULL;NULL;HP;Core i3;NULL;Other;Intel Core i3;8GB;256GB SSD
270;2069990;2200000;NULL;NULL;HP;Ryzen 5;NULL;Other;AMD Ryzen 5;16GB;1TB SSD
271;1169990;1500000;NULL;NULL;HP;Ryzen 5;NULL;Other;AMD Ryzen 5;8GB;512GB SSD
272;3609990;4000000;NULL;NULL;HP;Core i7;NULL;Envy;Intel Core i7;16GB;1TB SSD
273;2309990;3000000;NULL;NULL;HP;Ultra 7;NULL;Envy;Intel Core Ultra 7;NULL;NULL
274;2659990;3000000;NULL;NULL;Asus;Ultra 7;NULL;Zenbook;Intel Core Ultra 7;NULL;NULL
275;3959990;4499990;NULL;NULL;Apple;M3;NULL;MacBook;Apple M3;NULL;NULL
276;4309990;5500000;NULL;NULL;Acer;Ultra 9;NULL;Predator;NULL;32GB;1TB SSD
277;1769990;1999990;NULL;NULL;Lenovo;Core i5;16GB-512GB SSD;IdeaPad;Intel Core i5;16GB;512GB SSD
278;1739990;1999990;NULL;NULL;HP;Core i7;NULL;Other;Intel Core i7;8GB;512GB SSD
279;1445990;1749990;5;1;Lenovo;Core i5;NULL;IdeaPad;Intel Core i5;8GB;512GB SSD
280;1559990;1849990;NULL;NULL;Lenovo;Core i7;NULL;IdeaPad;Intel Core i7;8GB;1TB SSD
281;1529990;1899990;NULL;NULL;HP;NULL;NULL;Other;Intel Core i5;8GB;512GB SSD
282;1349990;1700000;NULL;NULL;DELL;Core i5;NULL;Vostro;Intel Core i5;NULL;NULL
283;1569990;2000000;NULL;NULL;ASUS;Core i7;NULL;ExpertBook;Intel Core i7;16GB;512GB SSD
284;2889990;4000000;5;1;Apple;M3;NULL;MacBook;Apple M3;NULL;NULL
285;1984990;2450000;NULL;NULL;HP;Ryzen 7;NULL;Other;AMD Ryzen 7;16GB;1TB SSD
286;2519990;2990000;NULL;NULL;HP;Ultra 7;NULL;Envy;Intel Core Ultra 7;16GB;1TB SSD
287;2229990;2700000;NULL;NULL;HP;Core i7;NULL;Other;Intel Core i7;16GB;512GB SSD
288;1419990;1800000;NULL;NULL;Lenovo;Ryzen 5;NULL;ThinkPad;AMD Ryzen 5;NULL;NULL
289;2889990;3000000;NULL;NULL;Apple;M3;NULL;MacBook;Apple M3;NULL;NULL
290;1899990;2199990;NULL;NULL;Dell;Core i7;16GB-512GB SSD;Inspiron;Intel Core i7;16GB;512GB SSD
291;1344990;1429990;NULL;NULL;Dell;Ryzen 7;16GB-512GB SSD;Inspiron;AMD Ryzen 7;16GB;512GB SSD
292;4309990;4499990;NULL;NULL;Acer;Core i9;NULL;Predator;Intel Core i9;32GB;1TB SSD
293;7819990;9500000;NULL;NULL;Acer;Core i9;NULL;Predator;Intel Core i9;32GB;1TB SSD
294;4999990;5500000;NULL;NULL;ASUS;Ryzen 9;NULL;ROG;AMD Ryzen 9;8GB;1TB SSD
295;1455000;NULL;NULL;NULL;Lenovo;Ryzen 7;512GB SSD;ThinkPad;AMD Ryzen 7;NULL;512GB SSD
296;2250000;NULL;NULL;NULL;ASUS;Core i7;NULL;ExpertBook;Intel Core i7;16GB;512GB SSD
297;2600000;NULL;NULL;NULL;ASUS;Core i5;NULL;TUF Gaming;Intel Core i5;16GB;512GB SSD
298;1530000;NULL;NULL;NULL;Lenovo;Core i5;NULL;ThinkPad;Intel Core i5;8GB;512GB SSD
299;1550000;NULL;NULL;NULL;ASUS;Core i5;NULL;ExpertBook;Intel Core i5;8GB;512GB SSD
300;3000000;NULL;NULL;NULL;ASUS;Core i7;NULL;TUF Gaming;Intel Core i7;16GB;512GB SSD
301;3450000;NULL;NULL;NULL;ASUS;Core i7;NULL;TUF Gaming;Intel Core i7;16GB;512GB SSD
302;4429990;NULL;NULL;NULL;Infinix;Core i9;NULL;GT Book;Intel Core i9;32GB;1TB SSD
303;2050000;NULL;NULL;NULL;ASUS;Core i7;NULL;ExpertBook;Intel Core i7;16GB;512GB SSD
304;2550000;NULL;NULL;NULL;ASUS;Core i5;NULL;TUF Gaming;Intel Core i5;8GB;512GB SSD
305;3999000;NULL;NULL;NULL;Asus;Ryzen 9;NULL;ROG;AMD Ryzen 9;16GB;1TB SSD
